PATIENT_SEX;MKB_CODE;ADRES;VISIT_MONTH_YEAR;AGE_CATEGORY;PATIENT_ID_COUNT;POPULATION;TEMP_AVG
0;K03.6;Светлый;04.22;old;4;21441;6
0;K03.6;Черняховск;04.22;elderly;6;35375;6
0;K03.6;Черняховск;04.22;middleage;4;35375;6
0;K03.6;Черняховск;04.22;young;9;35375;6
0;K04.0;Балтийск;04.22;children;22;33946;6
0;K04.0;Гурьевск;04.22;centenarians;27;19670;6
0;K04.0;Гурьевск;04.22;children;61;19670;6
0;K04.0;Гурьевск;04.22;elderly;0;19670;6
0;K04.0;Гурьевск;04.22;middleage;36;19670;6
0;K04.0;Гурьевск;04.22;old;34;19670;6
0;K04.0;Гурьевск;04.22;young;0;19670;6
0;K04.0;Гусев;04.22;children;43;28177;6
0;K04.0;Гусев;04.22;elderly;0;28177;6
0;K04.0;Гусев;04.22;middleage;21;28177;6
0;K04.0;Гусев;04.22;young;10;28177;6
0;K04.0;Калининград;04.22;centenarians;158;498260;6
0;K04.0;Калининград;04.22;children;550;498260;6
0;K04.0;Калининград;04.22;elderly;435;498260;6
0;K04.0;Калининград;04.22;middleage;339;498260;6
0;K04.0;Калининград;04.22;old;200;498260;6
0;K04.0;Калининград;04.22;young;668;498260;6
0;K04.0;Неман;04.22;children;14;10765;6
0;K04.0;Озерск;04.22;children;17;2427;6
0;K04.0;Озерск;04.22;young;0;2427;6
0;K04.0;Пионерский;04.22;centenarians;27;12573;6
0;K04.0;Пионерский;04.22;children;22;12573;6
0;K04.0;Пионерский;04.22;elderly;0;12573;6
0;K04.0;Пионерский;04.22;middleage;45;12573;6
0;K04.0;Пионерский;04.22;old;31;12573;6
0;K04.0;Пионерский;04.22;young;0;12573;6
0;K04.0;Правдинск;04.22;centenarians;22;4045;6
0;K04.0;Правдинск;04.22;children;31;4045;6
0;K04.0;Правдинск;04.22;elderly;0;4045;6
0;K04.0;Правдинск;04.22;middleage;17;4045;6
0;K04.0;Правдинск;04.22;young;0;4045;6
0;K04.0;Светлый;04.22;children;19;21441;6
0;K04.0;Светлый;04.22;elderly;0;21441;6
0;K04.0;Светлый;04.22;middleage;27;21441;6
0;K04.0;Светлый;04.22;old;23;21441;6
0;K04.0;Светлый;04.22;young;0;21441;6
0;K04.0;Советск;04.22;centenarians;72;38514;6
0;K04.0;Советск;04.22;children;122;38514;6
0;K04.0;Советск;04.22;elderly;223;38514;6
0;K04.0;Советск;04.22;middleage;114;38514;6
0;K04.0;Советск;04.22;old;85;38514;6
0;K04.0;Советск;04.22;young;224;38514;6
0;K04.0;Черняховск;04.22;centenarians;13;35375;6
0;K04.0;Черняховск;04.22;children;42;35375;6
0;K04.0;Черняховск;04.22;elderly;1;35375;6
0;K04.0;Черняховск;04.22;middleage;26;35375;6
0;K04.0;Черняховск;04.22;old;18;35375;6
0;K04.0;Черняховск;04.22;young;11;35375;6
0;K04.1;Калининград;04.22;middleage;6;498260;6
0;K04.2;Калининград;04.22;children;11;498260;6
0;K04.4;Гусев;04.22;elderly;9;28177;6
0;K04.4;Гусев;04.22;middleage;5;28177;6
0;K04.4;Гусев;04.22;old;5;28177;6
0;K04.4;Гусев;04.22;young;14;28177;6
0;K04.4;Калининград;04.22;centenarians;70;498260;6
0;K04.4;Калининград;04.22;children;175;498260;6
0;K04.4;Калининград;04.22;elderly;159;498260;6
0;K04.4;Калининград;04.22;middleage;130;498260;6
0;K04.4;Калининград;04.22;old;97;498260;6
0;K04.4;Калининград;04.22;young;184;498260;6
0;K04.4;Неман;04.22;centenarians;2;10765;6
0;K04.4;Неман;04.22;children;12;10765;6
0;K04.4;Неман;04.22;elderly;8;10765;6
0;K04.4;Неман;04.22;middleage;5;10765;6
0;K04.4;Неман;04.22;young;12;10765;6
0;K04.4;Пионерский;04.22;centenarians;0;12573;6
0;K04.4;Пионерский;04.22;children;13;12573;6
0;K04.4;Пионерский;04.22;elderly;4;12573;6
0;K04.4;Пионерский;04.22;middleage;4;12573;6
0;K04.4;Пионерский;04.22;old;1;12573;6
0;K04.4;Пионерский;04.22;young;9;12573;6
0;K04.4;Правдинск;04.22;children;17;4045;6
0;K04.4;Светлый;04.22;children;17;21441;6
0;K04.4;Светлый;04.22;elderly;18;21441;6
0;K04.4;Светлый;04.22;middleage;17;21441;6
0;K04.4;Светлый;04.22;old;17;21441;6
0;K04.4;Светлый;04.22;young;20;21441;6
0;K04.4;Черняховск;04.22;centenarians;0;35375;6
0;K04.4;Черняховск;04.22;children;20;35375;6
0;K04.4;Черняховск;04.22;elderly;22;35375;6
0;K04.4;Черняховск;04.22;middleage;18;35375;6
0;K04.4;Черняховск;04.22;young;31;35375;6
0;K04.5;Балтийск;04.22;children;30;33946;6
0;K04.5;Гурьевск;04.22;elderly;0;19670;6
0;K04.5;Гурьевск;04.22;middleage;19;19670;6
0;K04.5;Гурьевск;04.22;old;29;19670;6
0;K04.5;Гурьевск;04.22;young;0;19670;6
0;K04.5;Гусев;04.22;centenarians;71;28177;6
0;K04.5;Гусев;04.22;children;112;28177;6
0;K04.5;Гусев;04.22;elderly;218;28177;6
0;K04.5;Гусев;04.22;middleage;113;28177;6
0;K04.5;Гусев;04.22;old;77;28177;6
0;K04.5;Гусев;04.22;young;230;28177;6
0;K04.5;Калининград;04.22;centenarians;171;498260;6
0;K04.5;Калининград;04.22;children;508;498260;6
0;K04.5;Калининград;04.22;elderly;448;498260;6
0;K04.5;Калининград;04.22;middleage;433;498260;6
0;K04.5;Калининград;04.22;old;250;498260;6
0;K04.5;Калининград;04.22;young;689;498260;6
0;K04.5;Краснознаменск;04.22;children;20;3049;6
0;K04.5;Неман;04.22;centenarians;27;10765;6
0;K04.5;Неман;04.22;children;26;10765;6
0;K04.5;Неман;04.22;elderly;0;10765;6
0;K04.5;Неман;04.22;middleage;25;10765;6
0;K04.5;Неман;04.22;old;28;10765;6
0;K04.5;Неман;04.22;young;6;10765;6
0;K04.5;Озерск;04.22;elderly;0;2427;6
0;K04.5;Пионерский;04.22;centenarians;31;12573;6
0;K04.5;Пионерский;04.22;children;13;12573;6
0;K04.5;Пионерский;04.22;elderly;0;12573;6
0;K04.5;Пионерский;04.22;middleage;32;12573;6
0;K04.5;Пионерский;04.22;old;45;12573;6
0;K04.5;Пионерский;04.22;young;4;12573;6
0;K04.5;Правдинск;04.22;centenarians;28;4045;6
0;K04.5;Правдинск;04.22;children;30;4045;6
0;K04.5;Правдинск;04.22;elderly;4;4045;6
0;K04.5;Правдинск;04.22;middleage;26;4045;6
0;K04.5;Правдинск;04.22;old;28;4045;6
0;K04.5;Правдинск;04.22;young;9;4045;6
0;K04.5;Светлый;04.22;children;19;21441;6
0;K04.5;Светлый;04.22;elderly;0;21441;6
0;K04.5;Светлый;04.22;middleage;35;21441;6
0;K04.5;Светлый;04.22;young;1;21441;6
0;K04.5;Советск;04.22;centenarians;69;38514;6
0;K04.5;Советск;04.22;children;117;38514;6
0;K04.5;Советск;04.22;elderly;222;38514;6
0;K04.5;Советск;04.22;middleage;118;38514;6
0;K04.5;Советск;04.22;old;81;38514;6
0;K04.5;Советск;04.22;young;234;38514;6
0;K04.5;Черняховск;04.22;centenarians;15;35375;6
0;K04.5;Черняховск;04.22;children;35;35375;6
0;K04.5;Черняховск;04.22;elderly;9;35375;6
0;K04.5;Черняховск;04.22;middleage;34;35375;6
0;K04.5;Черняховск;04.22;old;28;35375;6
0;K04.5;Черняховск;04.22;young;21;35375;6
0;K04.6;Калининград;04.22;elderly;14;498260;6
0;K04.6;Калининград;04.22;middleage;11;498260;6
0;K04.6;Калининград;04.22;old;2;498260;6
0;K04.6;Калининград;04.22;young;23;498260;6
0;K04.6;Светлый;04.22;elderly;8;21441;6
0;K04.6;Светлый;04.22;middleage;4;21441;6
0;K04.6;Светлый;04.22;old;3;21441;6
0;K04.6;Светлый;04.22;young;11;21441;6
0;K04.7;Гурьевск;04.22;centenarians;2;19670;6
0;K04.7;Гурьевск;04.22;elderly;33;19670;6
0;K04.7;Гурьевск;04.22;middleage;30;19670;6
0;K04.7;Гурьевск;04.22;old;3;19670;6
0;K04.7;Гурьевск;04.22;young;34;19670;6
0;K04.7;Гусев;04.22;young;7;28177;6
0;K04.7;Калининград;04.22;elderly;20;498260;6
0;K04.7;Калининград;04.22;middleage;28;498260;6
0;K04.7;Калининград;04.22;old;5;498260;6
0;K04.7;Калининград;04.22;young;36;498260;6
0;K04.8;Балтийск;04.22;middleage;4;33946;6
0;K04.8;Калининград;04.22;elderly;7;498260;6
0;K04.8;Калининград;04.22;middleage;6;498260;6
0;K04.8;Калининград;04.22;young;15;498260;6
0;K04.8;Озерск;04.22;middleage;4;2427;6
0;K05.0;Калининград;04.22;elderly;8;498260;6
0;K05.0;Калининград;04.22;middleage;6;498260;6
0;K05.0;Калининград;04.22;old;6;498260;6
0;K05.0;Калининград;04.22;young;15;498260;6
0;K05.0;Правдинск;04.22;children;10;4045;6
0;K05.0;Черняховск;04.22;children;10;35375;6
0;K05.0;Черняховск;04.22;elderly;6;35375;6
0;K05.0;Черняховск;04.22;young;9;35375;6
0;K05.1;Гусев;04.22;children;10;28177;6
0;K05.1;Калининград;04.22;centenarians;0;498260;6
0;K05.1;Калининград;04.22;children;2;498260;6
0;K05.1;Калининград;04.22;elderly;26;498260;6
0;K05.1;Калининград;04.22;middleage;11;498260;6
0;K05.1;Калининград;04.22;old;0;498260;6
0;K05.1;Калининград;04.22;young;52;498260;6
0;K05.1;Пионерский;04.22;elderly;7;12573;6
0;K05.2;Гусев;04.22;middleage;4;28177;6
0;K05.2;Калининград;04.22;elderly;8;498260;6
0;K05.2;Калининград;04.22;middleage;6;498260;6
0;K05.2;Калининград;04.22;old;6;498260;6
0;K05.2;Калининград;04.22;young;14;498260;6
0;K05.2;Озерск;04.22;elderly;6;2427;6
0;K05.2;Пионерский;04.22;elderly;7;12573;6
0;K05.3;Гусев;04.22;elderly;14;28177;6
0;K05.3;Гусев;04.22;middleage;6;28177;6
0;K05.3;Гусев;04.22;old;4;28177;6
0;K05.3;Калининград;04.22;centenarians;10;498260;6
0;K05.3;Калининград;04.22;children;8;498260;6
0;K05.3;Калининград;04.22;elderly;48;498260;6
0;K05.3;Калининград;04.22;middleage;27;498260;6
0;K05.3;Калининград;04.22;old;17;498260;6
0;K05.3;Калининград;04.22;young;32;498260;6
0;K05.3;Пионерский;04.22;middleage;4;12573;6
0;K05.3;Правдинск;04.22;centenarians;2;4045;6
0;K05.3;Правдинск;04.22;elderly;9;4045;6
0;K05.3;Правдинск;04.22;middleage;4;4045;6
0;K05.3;Правдинск;04.22;old;3;4045;6
0;K05.3;Правдинск;04.22;young;8;4045;6
0;K05.3;Светлый;04.22;elderly;10;21441;6
0;K05.3;Светлый;04.22;old;3;21441;6
0;K06.8;Калининград;04.22;elderly;16;498260;6
0;K06.8;Калининград;04.22;middleage;11;498260;6
0;K06.8;Калининград;04.22;old;5;498260;6
0;K06.8;Калининград;04.22;young;7;498260;6
0;K06.8;Полесск;04.22;old;3;6921;6
0;K06.8;Светлый;04.22;old;3;21441;6
0;K06.8;Черняховск;04.22;old;3;35375;6
0;K06.9;Калининград;04.22;young;10;498260;6
0;K07.0;Калининград;04.22;young;9;498260;6
0;K07.0;Правдинск;04.22;children;10;4045;6
0;K07.2;Калининград;04.22;children;171;498260;6
0;K07.2;Калининград;04.22;young;0;498260;6
0;K07.2;Черняховск;04.22;children;71;35375;6
0;K07.3;Калининград;04.22;children;274;498260;6
0;K07.3;Калининград;04.22;young;30;498260;6
0;K07.3;Советск;04.22;children;66;38514;6
0;K07.3;Черняховск;04.22;children;70;35375;6
0;K07.4;Балтийск;04.22;children;10;33946;6
0;K07.4;Пионерский;04.22;children;10;12573;6
0;K07.5;Калининград;04.22;children;12;498260;6
0;K07.5;Калининград;04.22;young;8;498260;6
0;K07.6;Калининград;04.22;children;14;498260;6
0;K07.6;Калининград;04.22;elderly;9;498260;6
0;K07.6;Калининград;04.22;middleage;8;498260;6
0;K07.6;Калининград;04.22;young;16;498260;6
0;K07.6;Правдинск;04.22;children;9;4045;6
0;K07.6;Черняховск;04.22;elderly;6;35375;6
0;K07.6;Черняховск;04.22;middleage;3;35375;6
0;K07.9;Калининград;04.22;children;10;498260;6
0;K07.9;Калининград;04.22;young;10;498260;6
0;K08.0;Калининград;04.22;children;12;498260;6
0;K08.1;Калининград;04.22;children;64;498260;6
0;K08.3;Балтийск;04.22;children;10;33946;6
0;K08.3;Калининград;04.22;young;9;498260;6
0;K09.0;Калининград;04.22;children;10;498260;6
0;K09.2;Багратионовск;04.22;young;8;6401;6
0;K09.2;Гусев;04.22;young;8;28177;6
0;K09.2;Калининград;04.22;middleage;5;498260;6
0;K09.2;Калининград;04.22;young;9;498260;6
0;K09.2;Полесск;04.22;middleage;4;6921;6
0;K09.2;Черняховск;04.22;middleage;3;35375;6
0;K09.8;Калининград;04.22;children;9;498260;6
0;K10.2;Гусев;04.22;children;10;28177;6
0;K10.2;Калининград;04.22;centenarians;1;498260;6
0;K10.2;Калининград;04.22;children;19;498260;6
0;K10.2;Калининград;04.22;elderly;17;498260;6
0;K10.2;Калининград;04.22;middleage;31;498260;6
0;K10.2;Калининград;04.22;old;7;498260;6
0;K10.2;Калининград;04.22;young;43;498260;6
0;K10.2;Неман;04.22;children;10;10765;6
0;K10.2;Неман;04.22;elderly;7;10765;6
0;K10.2;Неман;04.22;middleage;6;10765;6
0;K10.2;Неман;04.22;young;10;10765;6
0;K10.2;Пионерский;04.22;children;10;12573;6
0;K10.2;Пионерский;04.22;middleage;5;12573;6
0;K10.2;Пионерский;04.22;young;10;12573;6
0;K10.2;Правдинск;04.22;middleage;5;4045;6
0;K10.2;Правдинск;04.22;young;10;4045;6
0;K10.2;Светлый;04.22;children;11;21441;6
0;K10.2;Советск;04.22;elderly;7;38514;6
0;K10.2;Черняховск;04.22;centenarians;3;35375;6
0;K10.2;Черняховск;04.22;children;13;35375;6
0;K10.2;Черняховск;04.22;young;13;35375;6
0;K10.3;Гусев;04.22;middleage;4;28177;6
0;K10.3;Калининград;04.22;young;10;498260;6
0;K10.3;Пионерский;04.22;old;4;12573;6
0;K10.3;Пионерский;04.22;young;8;12573;6
0;K10.3;Полесск;04.22;middleage;4;6921;6
0;K10.9;Калининград;04.22;children;10;498260;6
0;K10.9;Калининград;04.22;young;9;498260;6
0;K11.2;Гурьевск;04.22;children;10;19670;6
0;K11.2;Калининград;04.22;centenarians;4;498260;6
0;K11.2;Калининград;04.22;children;14;498260;6
0;K11.2;Калининград;04.22;elderly;10;498260;6
0;K11.2;Калининград;04.22;middleage;6;498260;6
0;K11.2;Калининград;04.22;old;6;498260;6
0;K11.2;Калининград;04.22;young;9;498260;6
0;K11.2;Озерск;04.22;middleage;3;2427;6
0;K11.2;Пионерский;04.22;middleage;4;12573;6
0;K11.5;Калининград;04.22;young;9;498260;6
0;K11.6;Калининград;04.22;middleage;5;498260;6
0;K11.6;Калининград;04.22;young;9;498260;6
0;K11.6;Неман;04.22;middleage;3;10765;6
0;K11.6;Советск;04.22;children;9;38514;6
0;K11.7;Калининград;04.22;elderly;7;498260;6
0;K11.8;Калининград;04.22;middleage;5;498260;6
0;K11.9;Краснознаменск;04.22;young;8;3049;6
0;K12.0;Гусев;04.22;children;9;28177;6
0;K12.0;Неман;04.22;children;9;10765;6
0;K12.0;Черняховск;04.22;children;9;35375;6
0;K12.1;Багратионовск;04.22;children;9;6401;6
0;K12.1;Балтийск;04.22;children;9;33946;6
0;K12.1;Балтийск;04.22;middleage;4;33946;6
0;K12.1;Гвардейск;04.22;children;9;13353;6
0;K12.1;Гурьевск;04.22;children;11;19670;6
0;K12.1;Гусев;04.22;children;8;28177;6
0;K12.1;Гусев;04.22;elderly;7;28177;6
0;K12.1;Зеленоградск;04.22;children;9;17296;6
0;K12.1;Калининград;04.22;children;40;498260;6
0;K12.1;Калининград;04.22;elderly;8;498260;6
0;K12.1;Калининград;04.22;middleage;6;498260;6
0;K12.1;Калининград;04.22;old;6;498260;6
0;K12.1;Калининград;04.22;young;10;498260;6
0;K12.1;Мамоново;04.22;children;9;8104;6
0;K12.1;Неман;04.22;children;8;10765;6
0;K12.1;Пионерский;04.22;young;8;12573;6
0;K12.1;Светлый;04.22;children;9;21441;6
0;K12.1;Славск;04.22;children;8;3964;6
0;K12.1;Черняховск;04.22;middleage;3;35375;6
0;K12.2;Калининград;04.22;elderly;7;498260;6
0;K12.2;Калининград;04.22;middleage;5;498260;6
0;K12.2;Калининград;04.22;young;9;498260;6
0;K13.0;Калининград;04.22;children;11;498260;6
0;K13.0;Калининград;04.22;elderly;8;498260;6
0;K13.0;Калининград;04.22;middleage;6;498260;6
0;K13.0;Калининград;04.22;young;9;498260;6
0;K13.1;Калининград;04.22;elderly;7;498260;6
0;K13.1;Калининград;04.22;middleage;6;498260;6
0;K13.2;Калининград;04.22;middleage;6;498260;6
0;K13.2;Калининград;04.22;old;6;498260;6
0;K13.2;Калининград;04.22;young;10;498260;6
0;K13.3;Калининград;04.22;elderly;4;498260;6
0;K13.4;Калининград;04.22;middleage;5;498260;6
0;K13.7;Калининград;04.22;children;10;498260;6
0;K13.7;Калининград;04.22;elderly;7;498260;6
0;K13.7;Калининград;04.22;old;5;498260;6
0;K13.7;Калининград;04.22;young;9;498260;6
0;K14.0;Калининград;04.22;elderly;7;498260;6
0;K14.0;Калининград;04.22;middleage;5;498260;6
